,year,developer,publisher,platform_count,categories_count,tags_count,average_playtime,median_playtime,owners_mid,total_ratings
14967,0,0,0,0,0,0,0,0,0,1
14968,0,0,0,1,0,0,0,0,1,1
14969,0,0,0,0,1,0,1,1,1,1
14970,0,0,0,0,1,0,0,0,0,0
14971,0,1,1,0,0,0,1,1,1,1
14972,0,0,0,0,0,0,0,0,0,0
14973,0,0,0,0,0,0,0,0,0,1
14974,0,0,0,0,0,0,0,0,0,1
14975,0,0,1,1,1,0,1,1,1,1
14976,0,0,0,0,0,1,0,0,0,0
14977,0,0,0,0,0,0,0,0,0,0
14978,0,0,0,1,0,0,0,0,0,1
14979,0,0,0,1,0,0,0,0,0,1
14980,0,0,0,1,0,0,1,1,0,1
14981,0,0,0,0,1,0,0,0,0,1
14982,0,0,0,1,0,0,0,0,0,1
14983,0,0,0,1,0,0,0,0,0,0
14984,0,0,0,0,0,0,0,0,0,1
14985,0,0,0,1,0,0,0,0,0,1
14986,0,0,1,0,0,0,1,1,1,1
14987,0,0,0,0,0,0,0,0,0,0
14988,0,0,0,0,0,0,0,0,0,0
14989,0,0,0,1,0,0,0,0,0,1
14990,0,0,0,0,0,0,0,0,1,1
14991,0,0,0,1,0,0,0,0,0,0
14992,0,0,0,0,0,0,0,0,0,0
14993,0,0,0,0,0,0,0,0,0,0
14994,0,0,0,0,1,0,0,0,0,1
14995,0,0,0,0,0,0,0,0,0,0
14996,0,0,0,1,1,0,0,0,0,1
14997,0,0,0,0,0,0,0,0,0,0
14998,0,0,0,0,0,1,0,0,0,0
14999,0,0,0,1,1,0,0,0,0,0
15000,0,0,0,0,0,1,0,0,0,0
15001,0,0,0,0,1,0,0,0,0,0
15002,0,0,0,0,0,0,0,0,0,0
15003,0,0,0,0,1,0,1,1,1,1
15004,0,0,0,0,0,0,0,0,0,0
15005,0,0,0,0,0,0,0,0,0,0
15006,0,0,0,0,0,1,0,0,0,0
15007,0,0,1,0,0,0,0,0,0,1
15008,0,0,0,0,0,0,0,0,0,0
15009,0,0,0,1,0,0,0,0,0,1
15010,0,0,0,0,0,0,0,0,1,1
15011,0,0,0,0,0,0,0,0,0,1
15012,0,0,0,1,0,1,0,0,0,0
15013,0,0,0,0,1,0,0,0,0,0
15014,0,0,0,1,1,0,0,0,0,0
15015,0,0,0,0,0,1,0,0,0,0
15016,0,0,0,0,0,0,0,0,0,0
15017,0,0,0,0,0,1,0,0,0,0
15018,0,0,0,1,0,0,1,1,0,1
15019,0,0,0,0,0,0,0,0,0,0
15020,0,0,0,0,0,1,0,0,0,0
15021,0,0,0,0,0,1,0,0,0,0
15022,0,0,0,0,1,1,0,0,0,0
15023,0,0,0,1,0,0,0,0,0,0
15024,0,0,0,1,1,0,0,0,0,0
15025,0,0,0,0,0,1,0,0,0,0
15026,0,0,0,0,0,1,0,0,0,0
15027,0,0,0,0,0,0,0,0,0,0
15028,0,0,0,0,0,1,0,0,0,0
15029,0,0,0,1,0,1,0,0,0,0
15030,0,0,0,1,1,0,0,0,0,0
15031,0,0,0,0,0,0,0,0,0,0
15032,0,0,0,1,0,0,0,0,0,0
15033,0,0,0,0,0,0,0,0,0,0
15034,0,0,0,1,0,0,0,0,1,1
15035,0,0,0,0,1,1,0,0,0,0
15036,0,0,0,0,0,0,0,0,0,0
15037,0,0,0,1,0,0,0,0,0,1
15038,0,0,0,0,0,0,0,0,0,0
15039,0,0,0,1,0,0,0,0,0,1
15040,0,0,0,0,0,0,0,0,0,0
15041,0,0,0,0,0,1,0,0,0,0
15042,0,0,0,0,0,0,0,0,0,0
15043,0,0,0,1,1,0,0,0,0,0
15044,0,0,0,1,1,0,0,0,0,0
15045,0,0,0,1,0,0,0,0,0,0
15046,0,0,0,0,0,0,0,0,0,1
15047,0,0,0,1,1,0,0,0,0,0
15048,0,0,0,0,0,0,0,0,0,0
15049,0,0,0,1,0,0,0,0,0,1
15050,0,0,0,1,0,0,0,0,0,0
15051,0,0,0,1,0,0,0,0,0,0
15052,0,0,0,0,0,1,0,0,0,0
15053,0,0,0,0,0,0,0,0,0,0
15054,0,0,0,0,0,0,0,0,1,1
15055,0,0,0,0,0,0,0,0,0,0
15056,0,0,0,0,0,0,0,0,0,0
15057,0,0,0,0,0,0,0,0,0,0
15058,0,0,0,1,0,0,0,0,0,0
15059,0,0,0,0,0,0,0,0,0,1
15060,0,1,0,1,0,0,0,0,0,0
15061,0,0,0,1,0,0,0,0,0,0
15062,0,0,0,1,1,0,0,0,0,0
15063,0,0,0,0,0,0,0,0,0,0
15064,0,0,0,0,1,0,0,0,0,0
15065,0,0,0,0,0,0,0,0,0,0
15066,0,0,0,1,0,0,0,0,0,0
15067,0,0,0,1,0,0,0,0,0,0
15068,0,0,0,0,0,1,0,0,0,0
15069,0,0,0,0,0,1,1,1,1,1
15070,0,0,0,0,0,0,1,1,1,1
15071,0,0,0,0,0,0,0,0,0,0
15072,0,0,0,0,0,0,0,0,0,0
15073,0,0,0,1,1,0,0,0,0,0
15074,0,0,0,0,0,0,0,0,0,0
15075,0,0,0,1,1,0,0,0,0,0
15076,0,0,0,0,0,0,0,0,0,1
15077,0,0,0,1,0,0,0,0,1,1
15078,0,1,1,1,0,0,1,1,1,1
15079,0,0,0,1,1,0,0,0,0,0
15080,0,0,0,0,0,0,0,0,0,0
15081,0,0,0,0,0,0,0,0,0,0
15082,0,0,0,1,1,1,0,0,0,0
15083,0,0,0,0,0,1,0,0,0,0
15084,0,0,0,0,0,0,0,0,0,1
15085,0,0,0,1,0,0,0,0,0,1
15086,0,1,1,0,0,0,0,0,0,1
15087,0,0,0,1,0,1,0,0,0,0
15088,0,0,0,0,0,1,0,0,0,0
15089,0,0,0,0,0,0,0,0,0,0
15090,0,0,0,0,0,1,0,0,0,0
15091,0,0,0,0,0,0,0,0,0,0
15092,0,0,1,1,1,0,1,1,1,1
15093,0,0,0,0,0,1,0,0,0,0
15094,0,0,0,1,0,0,0,0,0,0
15095,0,0,0,0,1,0,0,0,0,1
15096,0,0,1,0,1,0,0,0,0,1
15097,0,0,0,0,0,0,0,0,0,0
15098,0,0,0,1,1,0,0,0,0,1
15099,0,0,0,0,1,0,0,0,0,0
15100,0,0,0,1,0,0,0,0,0,0
15101,0,0,0,1,0,0,0,0,0,1
15102,0,0,0,0,0,0,0,0,0,1
15103,0,0,0,0,0,0,0,0,0,1
15104,0,0,0,1,0,0,0,0,0,0
15105,0,0,0,0,0,0,0,0,0,1
15106,0,0,0,1,0,0,1,1,1,1
15107,0,0,0,0,1,0,0,0,0,1
15108,0,0,0,0,0,0,0,0,0,0
15109,0,0,1,0,0,0,0,0,0,1
15110,0,0,0,0,0,0,0,0,0,0
15111,0,0,0,1,1,0,0,0,0,0
15112,0,0,0,0,1,0,0,0,0,0
15113,0,0,1,1,0,0,0,0,0,1
15114,0,0,0,0,0,1,0,0,0,1
15115,0,0,0,0,0,1,0,0,0,0
15116,0,0,0,0,0,1,0,0,0,0
15117,0,0,0,0,0,1,0,0,0,0
15118,0,0,0,0,0,0,0,0,0,0
15119,0,0,0,0,0,0,0,0,0,0
15120,0,0,0,0,1,0,0,0,0,0
15121,0,0,0,0,0,0,0,0,0,1
15122,0,0,0,0,0,0,0,0,0,0
15123,0,0,0,0,0,0,0,0,0,1
15124,0,0,0,0,1,0,0,0,0,0
15125,0,0,0,0,1,0,0,0,0,0
15126,0,0,0,0,0,0,0,0,0,1
15127,0,0,0,0,0,0,0,0,0,0
15128,0,0,0,1,0,0,0,0,0,0
15129,0,0,0,0,0,0,0,0,0,0
15130,0,0,0,0,0,0,0,0,0,0
15131,0,0,0,1,1,0,1,1,1,1
15132,0,0,0,1,0,0,1,1,1,1
15133,0,1,1,0,0,0,1,1,1,1
15134,0,0,0,1,0,1,0,0,0,0
15135,0,0,0,1,0,1,0,0,0,0
15136,0,0,0,1,0,0,0,0,0,0
15137,0,0,0,0,0,1,0,0,0,0
15138,0,0,0,0,0,0,0,0,0,0
15139,0,0,0,0,0,0,1,1,1,1
15140,0,0,0,1,1,0,0,0,0,1
15141,0,0,0,0,0,0,0,0,1,1
15142,0,0,0,0,1,0,0,0,0,1
15143,0,0,0,0,1,0,0,0,0,0
15144,0,0,0,0,0,0,0,0,0,0
15145,0,0,0,1,1,0,0,0,0,1
15146,0,0,1,0,0,0,1,1,0,1
15147,0,0,0,1,0,0,0,0,0,0
15148,0,0,0,0,0,0,0,0,0,0
15149,0,0,0,0,0,0,0,0,0,0
15150,0,0,0,1,0,0,1,1,1,1
15151,0,0,0,1,0,0,0,0,0,0
15152,0,0,0,0,0,1,0,0,0,0
15153,0,0,0,0,1,0,0,0,0,0
15154,0,0,0,0,0,0,0,0,0,0
15155,0,0,0,0,0,0,0,0,0,0
15156,0,0,1,1,0,0,0,0,0,0
15157,0,0,0,1,0,1,1,1,0,0
15158,0,0,0,0,0,0,0,0,0,1
15159,0,0,0,0,0,0,0,0,1,1
15160,0,0,0,0,0,0,0,0,0,1
15161,0,0,0,1,0,1,0,0,0,0
15162,0,0,0,1,0,0,0,0,0,0
15163,0,0,0,1,0,0,0,0,0,1
15164,0,0,0,0,0,0,0,0,0,0
15165,0,0,0,0,0,0,0,0,0,0
15166,0,0,0,0,0,0,0,0,0,0
15167,0,0,0,0,0,0,0,0,1,1
15168,0,0,0,0,0,0,1,1,0,0
15169,0,0,1,1,0,0,0,0,0,1
15170,0,0,0,0,0,0,0,0,0,0
15171,0,0,0,0,0,0,1,1,1,1
15172,0,0,0,0,0,0,0,0,0,0
15173,0,0,0,0,0,0,0,0,0,0
15174,0,0,0,0,1,0,0,0,0,0
15175,0,0,0,0,0,0,1,1,0,0
15176,0,0,0,0,0,0,0,0,0,0
15177,0,0,0,1,0,1,0,0,0,0
15178,0,0,0,1,0,0,0,0,0,0
15179,0,0,0,1,0,0,0,0,0,1
15180,0,0,0,0,0,1,0,0,0,0
15181,0,0,0,1,0,0,0,0,0,1
15182,0,0,0,0,0,0,0,0,0,0
15183,0,0,1,1,0,0,0,0,0,1
15184,0,0,0,1,1,0,0,0,0,1
15185,0,0,0,0,0,0,1,1,1,1
15186,0,0,0,1,1,0,0,0,0,1
15187,0,0,0,0,0,0,0,0,1,1
15188,0,0,0,0,0,0,0,0,0,0
15189,0,0,0,1,1,1,0,0,0,0
15190,0,1,0,0,0,0,0,0,0,0
15191,0,0,0,0,0,0,0,0,0,0
15192,0,0,0,1,0,1,0,0,0,1
15193,0,0,0,1,0,0,0,0,0,0
15194,0,0,0,0,0,0,0,0,0,0
15195,0,0,0,1,0,0,1,1,1,1
15196,0,0,0,0,0,0,0,0,0,1
15197,0,0,0,1,0,0,0,0,0,0
15198,0,0,0,0,0,0,0,0,1,1
15199,0,0,0,0,0,0,0,0,1,1
15200,0,0,0,0,0,1,0,0,0,0
15201,0,0,0,0,0,0,1,1,1,1
15202,0,0,0,0,0,0,0,0,1,1
15203,0,0,0,0,0,0,0,0,0,0
15204,0,0,0,0,0,0,0,0,1,1
15205,0,0,0,0,0,0,0,0,0,0
15206,0,0,0,0,0,0,0,0,0,1
15207,0,0,0,0,0,0,0,0,0,0
15208,0,0,0,0,0,0,0,0,0,1
15209,0,0,0,0,0,0,0,0,0,0
15210,0,0,0,0,0,0,0,0,0,0
15211,0,0,0,1,0,0,0,0,0,0
15212,0,0,0,0,0,0,1,1,1,1
15213,0,0,0,0,0,0,0,0,0,0
15214,0,0,0,1,0,0,0,0,0,0
15215,0,0,0,0,0,0,0,0,0,0
15216,0,0,1,0,0,0,0,0,0,1
15217,0,0,0,0,0,0,0,0,0,1
15218,0,0,0,0,0,0,0,0,0,0
15219,0,0,0,0,0,0,0,0,0,0
15220,0,0,0,1,1,0,0,0,0,1
15221,0,0,0,1,0,0,0,0,0,1
15222,0,0,0,1,0,0,0,0,0,1
15223,0,0,0,1,0,0,0,0,0,0
15224,0,0,0,0,0,0,0,0,0,1
15225,0,0,0,0,1,0,0,0,0,0
15226,0,0,1,1,1,0,0,0,1,1
15227,0,0,0,1,1,0,1,1,0,1
15228,0,0,0,0,0,1,0,0,0,0
15229,0,0,0,0,0,0,0,0,0,0
15230,0,0,0,0,0,0,0,0,0,0
15231,0,0,0,1,0,0,0,0,1,1
15232,0,0,0,0,0,0,0,0,0,0
15233,0,0,0,0,1,0,0,0,0,1
15234,0,0,0,0,0,0,0,0,0,1
15235,0,0,0,1,0,0,0,0,0,0
15236,0,0,0,0,1,0,0,0,0,0
15237,0,0,0,1,0,0,0,0,0,0
15238,0,0,0,0,0,0,0,0,0,0
15239,0,0,1,1,0,0,0,0,0,1
15240,0,0,0,0,0,0,0,0,0,0
15241,0,0,0,0,0,0,0,0,0,0
15242,0,0,0,0,0,1,0,0,0,0
15243,0,0,0,0,0,0,0,0,0,0
15244,0,0,1,1,1,0,0,0,0,1
15245,0,0,0,0,0,0,0,0,1,1
15246,0,0,0,0,0,1,0,0,0,0
15247,0,0,1,1,0,0,0,0,0,1
15248,0,0,0,1,0,0,0,0,0,1
15249,0,0,0,0,0,0,0,0,0,1
15250,0,0,0,1,1,0,1,1,0,1
15251,0,0,0,0,0,0,0,0,0,0
15252,0,0,0,1,0,0,0,0,0,1
15253,0,0,0,0,1,0,0,0,0,0
15254,0,0,0,0,1,0,1,1,1,1
15255,0,0,0,1,0,0,0,0,0,0
15256,0,0,0,0,0,0,0,0,0,1
15257,0,0,0,1,0,0,0,0,0,1
15258,0,0,0,1,0,0,1,1,0,1
15259,0,0,0,1,0,0,0,0,0,0
15260,0,0,0,0,1,1,0,0,0,0
15261,0,0,0,0,0,0,0,0,0,0
15262,0,0,0,0,1,0,0,0,0,0
15263,0,0,0,0,0,1,0,0,0,0
15264,0,0,0,1,0,0,0,0,0,1
15265,0,0,0,1,0,1,0,0,0,1
15266,0,0,0,1,0,1,0,0,0,0
15267,0,0,0,0,0,0,0,0,0,0
15268,0,0,0,0,0,0,0,0,0,0
15269,0,0,0,0,0,0,0,0,0,0
15270,0,0,0,0,0,0,1,1,0,1
15271,0,0,0,1,0,0,1,1,0,1
15272,0,0,0,1,1,0,0,0,0,1
15273,0,0,0,0,0,0,0,0,0,0
15274,0,0,0,0,0,0,0,0,1,1
15275,0,0,0,0,0,0,0,0,1,1
15276,0,0,0,0,0,1,0,0,0,0
15277,0,0,0,1,0,0,0,0,0,0
15278,0,0,0,0,1,0,0,0,0,0
15279,0,0,0,0,0,0,0,0,0,1
15280,0,0,0,0,1,0,0,0,0,1
15281,0,0,0,1,0,0,0,0,0,1
15282,0,0,0,0,0,0,0,0,0,0
15283,0,0,0,1,0,0,0,0,0,0
15284,0,0,0,0,0,0,0,0,0,0
15285,0,0,0,0,0,0,0,0,0,0
15286,0,0,0,0,0,0,0,0,0,0
15287,0,0,0,1,1,0,0,0,1,1
15288,0,0,0,0,1,1,0,0,0,0
15289,0,0,0,0,0,0,0,0,0,0
15290,0,0,0,1,0,0,0,0,0,0
15291,0,0,0,0,0,0,0,0,0,1
15292,0,0,0,1,0,0,0,0,0,0
15293,0,0,0,0,0,0,0,0,0,0
15294,0,0,0,0,0,0,0,0,0,0
15295,0,0,0,1,0,0,0,0,0,0
15296,0,0,0,0,0,0,0,0,0,0
15297,0,0,0,0,0,1,0,0,0,0
15298,0,0,0,0,0,0,1,1,1,1
15299,0,0,0,0,0,0,0,0,0,1
15300,0,0,1,1,1,0,0,0,0,0
15301,0,0,0,0,0,0,0,0,1,1
15302,0,0,1,0,1,0,0,0,0,1
15303,0,1,1,0,0,0,0,0,0,1
15304,0,1,1,0,0,0,1,1,1,1
15305,0,0,0,0,1,0,1,1,1,1
15306,0,0,1,1,0,0,0,0,0,1
15307,0,0,0,0,0,1,0,0,0,1
15308,0,0,0,0,0,0,0,0,1,1
15309,0,0,1,0,0,0,0,0,0,1
15310,0,0,0,0,0,0,0,0,0,1
15311,0,0,0,0,0,0,0,0,0,1
15312,0,0,1,1,0,0,0,0,0,1
15313,0,0,0,0,1,0,0,0,0,1
15314,0,0,0,0,0,0,0,0,0,0
15315,0,0,0,1,1,0,0,0,0,0
15316,0,0,0,0,0,0,0,0,0,0
15317,0,0,0,1,0,0,0,0,0,0
15318,0,0,0,1,1,0,0,0,0,1
15319,0,0,0,0,0,1,0,0,0,0
15320,0,0,0,1,1,0,0,0,0,0
15321,0,0,1,1,0,0,1,1,1,1
15322,0,0,0,0,0,0,0,0,0,0
15323,0,0,0,0,1,0,0,0,0,0
15324,0,0,0,1,1,0,0,0,1,1
15325,0,0,0,0,0,0,1,1,1,1
15326,0,0,0,1,0,0,0,0,0,1
15327,0,0,0,0,0,0,0,0,0,0
15328,0,0,0,1,0,0,0,0,0,0
15329,0,0,0,0,0,0,0,0,0,0
15330,0,0,0,0,0,0,0,0,0,0
15331,0,0,0,0,1,0,0,0,0,1
15332,0,0,0,0,0,0,0,0,0,1
15333,0,0,0,1,0,0,0,0,0,0
15334,0,0,0,1,0,0,0,0,0,0
15335,0,0,0,1,0,0,0,0,0,0
15336,0,0,1,0,1,0,1,1,1,1
15337,0,0,0,0,1,0,0,0,0,0
15338,0,0,0,0,0,0,0,0,0,1
15339,0,0,0,0,0,0,0,0,0,0
15340,0,0,0,1,0,0,0,0,0,0
15341,0,0,0,0,0,0,1,1,0,0
15342,0,0,0,1,0,0,0,0,0,1
15343,0,0,0,0,0,0,0,0,0,0
15344,0,0,0,0,0,0,0,0,0,0
15345,0,0,0,0,0,0,0,0,0,1
15346,0,0,0,0,0,0,0,0,0,0
15347,0,0,0,1,1,0,0,0,0,0
15348,0,0,0,0,0,0,0,0,1,0
15349,0,0,0,0,0,0,0,0,0,0
15350,0,0,0,0,0,0,0,0,0,0
15351,0,0,0,0,0,1,0,0,0,0
15352,0,0,0,0,0,0,0,0,0,1
15353,0,0,0,0,0,0,0,0,0,0
15354,0,0,0,0,0,0,0,0,0,0
15355,0,0,0,1,1,0,0,0,0,0
15356,0,0,0,0,0,0,0,0,0,0
15357,0,0,0,0,0,0,0,0,1,1
15358,0,0,0,0,0,0,0,0,0,1
15359,0,0,0,0,0,0,0,0,0,0
15360,0,0,0,0,0,0,0,0,0,0
15361,0,0,0,0,0,0,0,0,0,0
15362,0,0,0,0,0,0,0,0,0,0
15363,0,0,0,0,1,0,0,0,0,0
15364,0,0,0,1,0,0,0,0,0,0
15365,0,0,0,0,0,1,0,0,0,0
15366,0,0,0,0,0,0,0,0,1,1
15367,0,0,0,0,0,0,0,0,0,0
15368,0,0,0,0,0,0,0,0,0,1
15369,0,0,0,0,0,0,0,0,0,0
15370,0,0,0,0,0,0,0,0,0,0
15371,0,0,0,0,0,0,0,0,0,0
15372,0,0,0,0,0,0,0,0,0,0
15373,0,0,0,0,0,0,0,0,0,1
15374,0,0,0,0,0,0,0,0,0,0
15375,0,0,0,0,0,0,0,0,0,0
15376,0,0,0,1,1,0,0,0,0,0
15377,0,0,0,0,0,0,0,0,1,1
15378,0,0,0,0,0,0,0,0,0,0
15379,0,0,0,0,0,0,0,0,0,0
15380,0,0,0,0,0,0,0,0,0,0
15381,0,0,0,1,0,0,0,0,0,0
15382,0,0,0,0,0,0,0,0,0,0
15383,0,0,0,1,1,0,0,0,0,0
15384,0,0,0,0,0,0,1,1,1,1
15385,0,0,0,0,1,0,0,0,0,0
15386,0,0,0,0,1,0,0,0,0,1
15387,0,0,0,0,1,0,0,0,0,0
15388,0,0,0,0,1,1,0,0,0,0
15389,0,0,0,0,1,0,0,0,0,1
15390,0,0,0,1,0,0,0,0,1,1
15391,0,0,0,0,1,0,0,0,0,0
15392,0,0,0,1,0,0,0,0,0,1
15393,0,0,0,0,0,0,0,0,0,0
15394,0,0,0,0,0,1,0,0,0,0
15395,0,0,0,0,0,1,0,0,0,0
15396,0,0,0,0,0,0,0,0,0,0
15397,0,0,0,0,0,0,0,0,0,0
15398,0,0,0,0,0,1,0,0,0,0
15399,0,0,0,0,0,0,0,0,0,0
15400,0,0,0,1,1,0,0,0,0,0
15401,0,0,0,0,0,0,0,0,0,0
15402,0,0,0,0,0,0,0,0,0,0
15403,0,0,0,1,1,0,0,0,0,0
15404,0,0,0,1,1,0,0,0,0,1
15405,0,0,0,1,0,1,0,0,0,0
15406,0,0,0,1,0,0,0,0,0,0
15407,0,0,0,0,1,0,0,0,0,0
15408,0,0,0,1,0,0,0,0,0,0
15409,0,0,0,0,0,0,0,0,0,0
15410,0,0,0,0,0,0,0,0,0,1
15411,0,0,0,0,0,0,0,0,0,0
15412,0,0,0,0,0,0,0,0,0,0
15413,0,0,0,1,0,0,0,0,0,1
15414,0,0,0,0,0,0,0,0,0,0
15415,0,0,0,0,0,0,0,0,0,0
15416,0,0,0,1,0,0,0,0,0,0
15417,0,0,0,0,0,1,0,0,0,0
15418,0,0,0,0,0,0,0,0,0,0
15419,0,0,0,0,0,0,0,0,0,0
15420,0,0,0,0,0,0,0,0,0,0
15421,0,0,0,0,1,1,0,0,0,0
15422,0,0,0,0,0,0,0,0,0,0
15423,0,0,0,0,0,1,0,0,0,1
15424,0,0,0,0,0,0,0,0,0,0
15425,0,0,0,0,0,0,0,0,0,0
15426,0,0,0,0,1,0,0,0,0,0
15427,0,0,0,0,0,0,0,0,0,0
15428,0,0,0,0,0,0,0,0,0,0
15429,0,0,0,0,0,1,0,0,0,0
15430,0,0,0,0,0,1,0,0,0,0
15431,0,0,0,1,0,0,1,1,0,1
15432,0,0,0,0,1,0,0,0,1,1
15433,0,0,0,0,0,0,0,0,1,1
15434,0,0,0,1,0,0,0,0,0,0
15435,0,0,0,1,1,0,0,0,0,1
15436,0,0,0,0,0,0,0,0,0,0
15437,0,0,0,0,1,0,1,1,0,1
15438,0,1,0,1,1,0,0,0,1,1
15439,0,0,0,0,0,1,0,0,1,1
15440,0,0,0,1,1,0,0,0,1,1
15441,0,0,0,0,0,0,0,0,0,0
15442,0,0,1,0,1,0,1,1,0,1
15443,0,0,1,1,0,0,0,0,0,1
15444,0,0,1,1,0,0,0,0,0,0
15445,0,0,1,0,0,0,0,0,0,1
15446,0,0,0,0,1,0,0,0,0,0
15447,0,0,0,1,0,0,0,0,0,0
15448,0,0,0,0,0,0,0,0,0,0
15449,0,0,0,0,0,0,0,0,0,0
15450,0,0,0,1,0,0,0,0,0,0
15451,0,0,0,1,1,0,0,0,0,0
15452,0,0,0,0,0,0,0,0,1,0
15453,0,0,0,0,0,0,0,0,0,0
15454,0,0,0,1,0,0,0,0,0,1
15455,0,0,0,0,0,1,1,1,0,0
15456,0,0,0,0,0,1,0,0,0,0
15457,0,0,0,1,0,0,0,0,0,0
15458,0,0,0,0,1,1,0,0,0,0
15459,0,0,0,0,0,0,1,1,0,0
15460,0,0,0,0,0,0,0,0,0,0
15461,0,0,0,0,0,0,0,0,0,0
15462,0,0,0,0,0,0,0,0,0,0
15463,0,0,0,0,0,0,0,0,1,0
15464,0,0,0,1,0,0,0,0,0,0
15465,0,0,0,0,0,0,0,0,0,0
15466,0,0,0,1,1,0,0,0,1,1
15467,0,0,0,0,0,0,0,0,0,0
15468,0,0,0,0,0,0,0,0,0,0
15469,0,0,0,1,0,0,0,0,0,0
15470,0,0,0,0,0,0,0,0,0,0
15471,0,0,0,0,0,0,0,0,0,1
15472,0,0,0,0,1,1,0,0,0,0
15473,0,0,0,0,0,0,0,0,0,0
15474,0,0,0,0,0,0,0,0,0,0
15475,0,0,0,0,0,0,0,0,0,1
15476,0,0,0,0,0,0,0,0,0,0
15477,0,0,0,0,0,0,0,0,0,0
15478,0,0,0,0,0,0,0,0,0,0
15479,0,0,0,0,0,0,1,1,1,1
15480,0,0,0,0,0,0,0,0,0,0
15481,0,0,0,0,1,0,0,0,0,1
15482,0,0,0,0,0,0,0,0,0,0
15483,0,0,1,0,1,0,0,0,0,0
15484,0,0,0,1,0,0,0,0,0,0
15485,0,0,0,0,0,1,0,0,0,0
15486,0,0,0,0,0,0,0,0,0,1
15487,0,0,0,0,0,0,0,0,0,1
15488,0,0,1,1,0,0,0,0,0,1
15489,0,0,0,0,0,0,0,0,0,0
15490,0,0,0,0,1,0,0,0,0,1
15491,0,0,0,0,0,1,0,0,0,0
15492,0,0,0,0,0,0,0,0,0,0
15493,0,0,0,0,0,0,0,0,0,1
15494,0,0,0,0,0,0,0,0,1,1
15495,0,0,0,1,0,0,0,0,0,0
15496,0,0,0,1,0,0,0,0,1,1
15497,0,0,0,1,1,0,1,1,1,1
15498,0,0,0,0,0,1,0,0,0,0
15499,0,0,0,0,0,0,0,0,0,0
15500,0,0,0,0,1,0,0,0,0,0
15501,0,0,0,0,0,0,0,0,0,0
15502,0,0,0,0,0,0,0,0,0,0
15503,0,0,0,1,0,0,0,0,0,0
15504,0,0,0,1,0,0,0,0,0,0
15505,0,0,0,0,0,0,0,0,0,1
15506,0,0,0,0,1,0,0,0,0,1
15507,0,0,0,0,1,0,0,0,0,0
15508,0,0,0,0,0,0,0,0,0,1
15509,0,0,0,0,0,1,0,0,0,0
15510,0,0,0,0,1,0,0,0,0,0
15511,0,0,0,1,0,0,0,0,0,0
15512,0,0,0,1,0,0,0,0,0,0
15513,0,0,0,0,0,0,0,0,0,0
15514,0,0,0,0,1,0,0,0,0,1
15515,0,0,0,0,0,0,0,0,0,0
15516,0,0,0,0,0,0,0,0,0,0
15517,0,0,0,0,1,0,0,0,0,0
15518,0,0,0,1,0,0,0,0,0,0
15519,0,0,1,1,1,0,1,1,1,1
15520,0,0,0,1,0,0,0,0,0,0
15521,0,0,0,0,0,0,0,0,0,0
15522,0,0,0,0,0,0,0,0,0,0
15523,0,0,0,1,0,0,0,0,0,0
15524,0,0,1,1,0,0,1,1,0,1
15525,0,0,0,0,0,0,0,0,0,0
15526,0,0,0,0,0,0,0,0,0,1
15527,0,0,0,0,0,0,0,0,0,0
15528,0,0,1,0,1,0,0,0,1,1
15529,0,0,0,0,0,0,0,0,0,0
15530,0,0,0,0,0,0,0,0,0,1
15531,0,0,0,1,0,0,0,0,0,0
15532,0,0,0,0,0,0,0,0,0,0
15533,0,0,0,0,0,0,0,0,0,0
15534,0,0,0,0,0,0,0,0,0,0
15535,0,0,0,0,0,0,0,0,0,0
15536,0,0,0,0,0,0,0,0,0,0
15537,0,0,0,0,0,0,0,0,0,1
15538,0,0,0,1,0,0,0,0,0,1
15539,0,0,0,0,0,0,0,0,0,0
15540,0,0,0,0,0,0,0,0,0,0
15541,0,0,0,1,0,0,0,0,0,0
15542,0,0,0,0,0,0,0,0,0,0
15543,0,0,0,0,0,0,0,0,0,1
15544,0,0,0,1,0,0,0,0,0,0
15545,0,0,0,0,0,0,0,0,0,0
15546,0,0,1,1,0,0,0,0,0,1
15547,0,0,0,1,0,0,0,0,0,0
15548,0,0,0,0,0,1,0,0,0,0
15549,0,0,0,0,1,0,0,0,0,0
15550,0,0,0,0,0,0,0,0,0,1
15551,0,0,0,1,0,0,0,0,0,1
15552,0,0,0,0,0,0,0,0,0,0
15553,0,0,0,0,0,0,0,0,0,0
15554,0,0,0,1,1,0,0,0,1,1
15555,0,0,0,0,1,0,0,0,0,1
15556,0,0,0,1,0,0,0,0,0,0
15557,0,0,0,0,0,0,0,0,0,0
15558,0,0,1,0,0,0,1,1,1,1
15559,0,0,0,0,0,0,0,0,0,0
15560,0,0,0,0,0,0,0,0,0,0
15561,0,0,0,0,0,0,0,0,0,0
15562,0,0,0,0,0,0,0,0,0,1
15563,0,0,0,1,0,0,0,0,0,1
15564,0,0,0,1,0,1,0,0,0,0
15565,0,0,0,1,1,0,0,0,0,1
15566,0,0,0,0,0,0,0,0,0,0
15567,0,0,0,0,1,0,0,0,0,0
15568,0,0,0,1,1,0,1,1,1,1
15569,0,0,0,0,0,0,0,0,0,1
15570,0,0,0,1,0,1,0,0,0,0
15571,0,0,0,1,0,0,1,1,1,1
15572,0,0,0,0,0,0,0,0,0,0
